City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
474,Weiser,US,2022-08-25 00:20:17,44.251,-116.9693,100.31,24,23,1.01,few clouds
475,Ilhabela,BR,2022-08-25 00:18:08,-23.7781,-45.3581,67.98,93,81,11.43,broken clouds
476,Alofi,NU,2022-08-25 00:20:18,-19.0595,-169.9187,80.49,65,75,13.8,broken clouds
477,Caravelas,BR,2022-08-25 00:20:18,-17.7125,-39.2481,69.49,81,4,4.61,clear sky
478,Gonda,IN,2022-08-25 00:20:19,27.1333,81.9333,79.84,86,83,3.29,broken clouds
479,Machali,CL,2022-08-25 00:20:19,-34.1833,-70.6667,53.06,74,69,1.99,broken clouds
480,Ibotirama,BR,2022-08-25 00:20:21,-12.1853,-43.2206,76.86,38,27,7.16,scattered clouds
481,Atambua,ID,2022-08-25 00:17:10,-9.1061,124.8925,76.19,60,100,7.81,overcast clouds
482,Tsiroanomandidy,MG,2022-08-25 00:20:21,-18.7667,46.0333,56.93,70,4,2.68,clear sky
483,Voyvozh,RU,2022-08-25 00:20:22,62.892,54.9635,49.26,81,90,4.12,overcast clouds
484,Shellbrook,CA,2022-08-25 00:20:23,53.2168,-106.4011,74.43,43,21,3.13,few clouds
485,Morros,BR,2022-08-25 00:20:23,-9.4467,-46.3003,80.47,30,72,4.14,broken clouds
486,Novosil,RU,2022-08-25 00:20:24,52.9739,37.0405,68.54,45,28,7.16,scattered clouds
487,Sijunjung,ID,2022-08-25 00:20:25,-0.6876,100.9537,70.27,96,67,1.95,broken clouds
488,Margate,GB,2022-08-25 00:20:25,51.3813,1.3862,71.31,91,91,1.01,overcast clouds
489,Yulara,AU,2022-08-25 00:15:52,-25.2406,130.9889,51.89,40,0,16.51,clear sky
490,Takoradi,GH,2022-08-25 00:15:41,4.8845,-1.7554,73.33,87,11,4.07,few clouds
491,Itoman,JP,2022-08-25 00:20:26,26.1247,127.6694,89.98,74,75,11.5,broken clouds
492,Roros,NO,2022-08-25 00:20:27,62.5747,11.3842,49.84,93,49,1.14,scattered clouds
493,Macia,MZ,2022-08-25 00:20:28,-25.0269,33.0989,58.84,90,0,3.74,clear sky
494,San Ignacio,BZ,2022-08-25 00:20:28,17.1561,-89.0714,77.99,91,100,4.41,overcast clouds
495,Kochi,IN,2022-08-25 00:20:29,9.9399,76.2602,76.01,93,100,6.73,overcast clouds
496,Pangnirtung,CA,2022-08-25 00:20:29,66.1451,-65.7125,44.55,85,100,2.26,overcast clouds
497,Payo,ID,2022-08-25 00:20:30,-3.7508,103.6372,73.35,93,84,1.3,broken clouds
498,Mogadishu,SO,2022-08-25 00:20:31,2.0371,45.3438,74.93,88,69,17.2,light rain
499,Lagos,NG,2022-08-25 00:20:05,6.5833,3.75,77.32,89,100,2.57,overcast clouds
500,Huarmey,PE,2022-08-25 00:16:24,-10.0681,-78.1522,62.44,85,7,8.28,clear sky
501,Leh,IN,2022-08-25 00:20:32,34.1667,77.5833,59.68,63,90,4.92,overcast clouds
502,Muret,FR,2022-08-25 00:20:32,43.3333,1.25,76.44,61,100,1.99,overcast clouds
503,Pingzhuang,CN,2022-08-25 00:20:33,42.0372,119.2889,66.16,48,0,15.86,clear sky
504,Weihai,CN,2022-08-25 00:20:33,37.5017,122.1136,67.91,71,100,9.51,moderate rain
505,Nisia Floresta,BR,2022-08-25 00:20:34,-6.0911,-35.2086,77.38,79,38,13.04,scattered clouds
506,Oranjestad,AW,2022-08-25 00:19:48,12.524,-70.027,84.15,79,20,21.85,few clouds
507,Tarakan,ID,2022-08-25 00:18:27,3.3,117.6333,80.17,77,100,2.48,overcast clouds
508,Rio Gallegos,AR,2022-08-25 00:20:35,-51.6226,-69.2181,37.45,70,0,12.66,clear sky
509,Coahuayana,MX,2022-08-25 00:20:35,18.7333,-103.6833,85.23,67,26,4.68,scattered clouds
510,Tecoanapa,MX,2022-08-25 00:20:36,16.5167,-98.75,83.68,74,81,6.08,broken clouds
511,Bani Walid,LY,2022-08-25 00:20:36,31.7566,13.9942,73.44,70,0,2.95,clear sky
512,Tucuman,AR,2022-08-25 00:16:49,-26.8241,-65.2226,71.6,33,0,5.75,clear sky
513,Kailua,US,2022-08-25 00:20:38,21.4022,-157.7394,85.41,71,38,5.01,scattered clouds
514,Narsaq,GL,2022-08-25 00:20:38,60.9167,-46.05,46.62,93,89,3.06,overcast clouds
515,Beberibe,BR,2022-08-25 00:20:39,-4.1797,-38.1306,77.47,84,95,14.03,overcast clouds
516,Ullapool,GB,2022-08-25 00:20:39,57.8987,-5.1604,52.36,89,57,3.27,broken clouds
517,Srandakan,ID,2022-08-25 00:20:40,-7.9386,110.2506,76.41,80,88,8.81,overcast clouds
518,Tecolutla,MX,2022-08-25 00:20:40,20.4833,-97.0167,89.46,66,80,11.79,broken clouds
519,Asau,RO,2022-08-25 00:20:41,46.4333,26.4,65.32,51,85,6.22,overcast clouds
520,Karakol,KG,2022-08-25 00:20:42,42.4907,78.3936,57.9,64,100,0.83,overcast clouds
521,Viesca,MX,2022-08-25 00:20:42,25.35,-102.8,89.53,33,61,13.04,broken clouds
522,Sao Jose Da Coroa Grande,BR,2022-08-25 00:20:43,-8.8978,-35.1478,71.94,82,63,10.22,broken clouds
523,Dali,CN,2022-08-25 00:20:43,25.7,100.1833,64.72,89,98,2.26,overcast clouds
524,Clyde River,CA,2022-08-25 00:20:44,70.4692,-68.5914,35.83,93,100,5.75,overcast clouds
525,Metro,ID,2022-08-25 00:20:44,-5.1131,105.3067,75.11,90,68,4.36,broken clouds
526,Salalah,OM,2022-08-25 00:17:48,17.0151,54.0924,75.29,100,100,3.44,light intensity drizzle
527,Iquique,CL,2022-08-25 00:20:45,-20.2208,-70.1431,57.24,78,35,4.81,scattered clouds
528,Praia Da Vitoria,PT,2022-08-25 00:20:45,38.7333,-27.0667,71.85,88,20,7.07,few clouds
529,Camana,PE,2022-08-25 00:20:46,-16.6228,-72.7111,60.73,79,53,5.48,broken clouds
530,Roma,US,2022-08-25 00:20:47,43.2128,-75.4557,71.74,80,0,3.44,clear sky
531,Celestun,MX,2022-08-25 00:20:47,20.8667,-90.4,83.43,75,33,14.7,scattered clouds
532,Comodoro Rivadavia,AR,2022-08-25 00:19:29,-45.8667,-67.5,55.26,33,100,16.11,overcast clouds
533,Bereznik,RU,2022-08-25 00:20:48,62.8551,42.7072,56.57,90,58,4.88,broken clouds
534,Moramanga,MG,2022-08-25 00:20:49,-18.9333,48.2,54.9,96,87,3.8,overcast clouds
535,Randudongkal,ID,2022-08-25 00:20:50,-7.0981,109.3243,73.56,82,65,4.41,broken clouds
536,Bouillante,GP,2022-08-25 00:20:50,16.1304,-61.7692,79.83,76,1,9.89,clear sky
537,Odesskoye,RU,2022-08-25 00:20:51,54.2111,72.9651,56.91,63,1,7.16,clear sky
538,Yumen,CN,2022-08-25 00:20:51,40.2833,97.2,68.94,49,92,12.88,overcast clouds
539,Korla,CN,2022-08-25 00:17:24,41.7597,86.1469,74.7,23,89,8.7,overcast clouds
540,Kloulklubed,PW,2022-08-25 00:11:41,7.0419,134.2556,84.7,65,67,7.09,broken clouds
541,College,US,2022-08-25 00:20:52,64.8569,-147.8028,65.21,65,75,0.0,broken clouds
542,Pueblo Nuevo,MX,2022-08-25 00:20:53,23.3833,-105.3833,63.63,94,55,3.78,broken clouds
543,Geraldton,AU,2022-08-25 00:20:53,-28.7667,114.6,54.01,62,73,11.5,broken clouds
544,Tabas,IR,2022-08-25 00:20:54,33.5959,56.9244,70.72,15,0,4.25,clear sky
545,Santiago Del Estero,AR,2022-08-25 00:16:41,-27.7951,-64.2615,74.86,33,2,5.57,clear sky
546,Pospelikha,RU,2022-08-25 00:20:56,51.95,81.7667,51.93,72,0,8.37,clear sky
547,Svetlyy,RU,2022-08-25 00:20:56,54.675,20.1347,69.85,97,67,5.93,broken clouds
548,Xining,CN,2022-08-25 00:11:35,36.6167,101.7667,57.79,83,98,1.39,overcast clouds
549,Launceston,AU,2022-08-25 00:19:32,-41.45,147.1667,57.34,81,60,9.22,broken clouds
550,Nouadhibou,MR,2022-08-25 00:20:58,20.931,-17.0347,78.78,73,80,14.97,broken clouds
551,Lokhvytsya,UA,2022-08-25 00:20:58,50.3678,33.2602,66.45,45,2,8.75,clear sky
552,Sai Buri,TH,2022-08-25 00:20:59,6.7013,101.6168,76.71,86,98,3.83,overcast clouds
553,Hazorasp,UZ,2022-08-25 00:20:59,41.3194,61.0742,60.64,31,0,8.59,clear sky
554,Tocopilla,CL,2022-08-25 00:21:00,-22.092,-70.1979,61.36,71,23,10.25,few clouds
555,Hirara,JP,2022-08-25 00:16:23,24.8,125.2833,87.66,84,40,11.5,scattered clouds
556,El Fuerte,MX,2022-08-25 00:21:01,26.4189,-108.6194,91.67,54,100,7.78,overcast clouds
557,Macusani,PE,2022-08-25 00:21:01,-14.0833,-70.4333,38.16,74,65,4.07,broken clouds
558,Eureka,US,2022-08-25 00:19:46,40.8021,-124.1637,83.68,85,66,5.99,broken clouds
559,Kifri,IQ,2022-08-25 00:21:02,34.6959,44.9661,89.37,27,0,6.17,clear sky
560,Zaplavnoye,RU,2022-08-25 00:21:03,48.7048,45.0229,71.73,36,0,7.56,clear sky
561,Karpathos,GR,2022-08-25 00:21:04,35.507,27.2132,73.36,83,4,5.75,clear sky
562,Spanish Town,JM,2022-08-25 00:21:04,17.9911,-76.9574,83.82,80,20,21.85,few clouds
563,Sungairaya,ID,2022-08-25 00:21:05,0.7,108.9,77.95,88,99,7.36,light rain
564,Genhe,CN,2022-08-25 00:21:05,50.7833,121.5167,50.2,79,57,4.43,broken clouds
565,Krabi,TH,2022-08-25 00:21:06,8.0726,98.9105,83.05,99,20,2.3,few clouds
566,Belle Glade,US,2022-08-25 00:21:07,26.6845,-80.6676,85.01,74,93,8.75,overcast clouds
567,Elkton,US,2022-08-25 00:21:07,39.6068,-75.8333,80.78,68,1,2.42,clear sky
568,Leningradskiy,RU,2022-08-25 00:21:08,69.3833,178.4167,43.66,77,91,8.34,overcast clouds
569,San Andres Del Rabanedo,ES,2022-08-25 00:21:08,42.6117,-5.6167,65.77,77,0,5.01,clear sky
570,Oussouye,SN,2022-08-25 00:21:09,12.485,-16.5469,78.89,91,100,3.0,overcast clouds
571,Buraydah,SA,2022-08-25 00:21:09,26.326,43.975,86.45,15,1,8.86,clear sky
572,Kamloops,CA,2022-08-25 00:21:10,50.6665,-120.3192,92.57,31,20,3.44,few clouds
573,Grand Gaube,MU,2022-08-25 00:16:14,-20.0064,57.6608,70.2,64,71,5.01,broken clouds
574,Evensk,RU,2022-08-25 00:21:11,61.95,159.2333,53.53,80,100,8.99,overcast clouds
575,Kungurtug,RU,2022-08-25 00:21:12,50.5994,97.5228,41.25,68,37,0.65,scattered clouds
576,Ler,SS,2022-08-25 00:21:12,8.3018,30.1418,67.17,97,86,2.46,overcast clouds
577,Dabat,ET,2022-08-25 00:21:13,12.9842,37.765,51.28,89,86,3.24,light rain
578,Bako,ET,2022-08-25 00:21:13,5.7833,36.5667,65.66,62,65,4.36,broken clouds
579,Fort Nelson,CA,2022-08-25 00:21:14,58.8053,-122.7002,85.59,37,20,3.44,few clouds
580,Arteaga,MX,2022-08-25 00:21:14,18.4667,-102.4167,73.27,82,23,4.25,few clouds
581,Jinchang,CN,2022-08-25 00:21:15,38.4953,102.1739,62.2,72,21,4.05,few clouds
582,Vikhorevka,RU,2022-08-25 00:21:15,56.1201,101.1636,49.59,97,99,3.51,overcast clouds
583,Goure,NE,2022-08-25 00:21:16,13.9835,10.2704,74.37,75,100,7.18,overcast clouds
584,Kununurra,AU,2022-08-25 00:16:49,-15.7667,128.7333,67.98,15,13,17.27,few clouds
585,Lithakia,GR,2022-08-25 00:17:24,37.7167,20.8333,69.17,76,2,9.01,clear sky
586,Honiara,SB,2022-08-25 00:21:17,-9.4333,159.95,86.49,63,71,6.87,broken clouds
587,Smirnykh,RU,2022-08-25 00:21:17,49.75,142.8333,66.24,59,76,3.58,broken clouds
588,Zemio,CF,2022-08-25 00:21:18,5.0314,25.1361,67.41,97,72,2.46,broken clouds
589,Bacolod,PH,2022-08-25 00:21:19,10.6667,122.95,82.53,77,79,2.53,broken clouds
590,Letterkenny,IE,2022-08-25 00:21:19,54.95,-7.7333,51.93,94,16,5.12,few clouds
591,Anupshahr,IN,2022-08-25 00:21:20,28.3667,78.2667,79.16,79,61,3.83,broken clouds
592,Grandview,US,2022-08-25 00:18:49,38.8858,-94.533,87.94,56,0,8.05,clear sky
593,Neiafu,TO,2022-08-25 00:21:21,-18.65,-173.9833,81.28,74,75,8.05,broken clouds
594,Nuuk,GL,2022-08-25 00:16:55,64.1835,-51.7216,47.01,81,75,29.93,light intensity shower rain
595,Taunggyi,MM,2022-08-25 00:21:22,20.7833,97.0333,63.55,94,77,1.41,broken clouds
596,Anadyr,RU,2022-08-25 00:21:22,64.75,177.4833,48.7,93,75,29.08,light intensity shower rain
597,Cap Malheureux,MU,2022-08-25 00:21:23,-19.9842,57.6142,68.47,64,67,5.01,broken clouds
598,Azul,AR,2022-08-25 00:21:23,-36.777,-59.8585,62.35,53,64,4.41,broken clouds
599,Kawalu,ID,2022-08-25 00:21:24,-7.3817,108.2082,71.62,94,98,2.91,overcast clouds
600,Ostrovnoy,RU,2022-08-25 00:21:24,68.0531,39.5131,45.23,81,100,5.79,overcast clouds
601,Sept-Iles,CA,2022-08-25 00:18:18,50.2001,-66.3821,65.05,92,75,5.75,light rain
602,Karasburg,NA,2022-08-25 00:21:25,-28.0167,18.75,58.46,43,0,15.1,clear sky
603,Kemijarvi,FI,2022-08-25 00:21:26,66.7131,27.4306,46.27,94,30,3.15,scattered clouds
604,Antsohihy,MG,2022-08-25 00:21:26,-14.8796,47.9875,68.5,61,9,8.93,clear sky
605,Saint-Georges,GD,2022-08-25 00:14:52,12.0564,-61.7485,79.92,77,29,6.2,scattered clouds
606,Bealanana,MG,2022-08-25 00:21:27,-14.55,48.7333,52.27,94,77,5.3,broken clouds
607,Emilio Carranza,MX,2022-08-25 00:21:28,19.9711,-96.6114,83.75,73,89,6.89,overcast clouds
608,Aloleng,PH,2022-08-25 00:21:28,16.1307,119.7824,81.99,81,98,9.66,overcast clouds
609,San Estanislao,CO,2022-08-25 00:21:29,10.3983,-75.1511,84.09,86,69,5.61,broken clouds
610,Den Helder,NL,2022-08-25 00:21:29,52.9599,4.7593,71.98,85,100,8.05,overcast clouds
611,Upata,VE,2022-08-25 00:21:30,8.0086,-62.3989,74.19,98,96,3.0,overcast clouds
612,Veendam,NL,2022-08-25 00:21:30,53.1067,6.8792,70.11,73,78,8.86,broken clouds
613,Isiolo,KE,2022-08-25 00:21:31,0.3546,37.5822,65.14,68,34,12.64,scattered clouds
614,Kinango,KE,2022-08-25 00:21:31,-4.1372,39.3153,66.34,96,35,5.01,light rain
615,Eyl,SO,2022-08-25 00:21:32,7.9803,49.8164,77.4,69,17,20.8,few clouds
616,Palu,ID,2022-08-25 00:21:32,-0.8917,119.8707,79.7,84,91,2.28,moderate rain
617,Beringovskiy,RU,2022-08-25 00:16:33,63.05,179.3167,48.52,97,100,25.1,moderate rain
618,Odweyne,SO,2022-08-25 00:16:41,9.4092,45.064,70.79,57,14,18.28,few clouds
619,Twentynine Palms,US,2022-08-25 00:21:34,34.1356,-116.0542,97.97,30,18,15.59,few clouds
620,Costinesti,RO,2022-08-25 00:21:34,43.95,28.6333,74.44,79,24,12.77,few clouds
621,Corning,US,2022-08-25 00:20:01,42.1428,-77.0547,74.57,72,0,0.0,clear sky
622,Yakeshi,CN,2022-08-25 00:21:35,49.2833,120.7333,48.92,72,25,13.15,scattered clouds
623,Erice,IT,2022-08-25 00:21:36,38.037,12.5865,72.07,74,20,6.91,few clouds
624,Maningrida,AU,2022-08-25 00:21:37,-12.0667,134.2667,73.0,35,2,17.85,clear sky
625,Talaya,RU,2022-08-25 00:21:37,61.3833,152.75,47.44,92,100,10.02,light rain
626,Maues,BR,2022-08-25 00:21:38,-3.3836,-57.7186,78.53,70,52,1.28,broken clouds
627,Bembereke,BJ,2022-08-25 00:21:38,10.2283,2.6634,69.42,93,97,4.52,overcast clouds
628,Vestmanna,FO,2022-08-25 00:21:39,62.1564,-7.1664,49.12,100,100,13.8,light rain
629,La Orilla,MX,2022-08-25 00:21:39,17.9833,-102.2333,84.72,66,14,8.86,few clouds
630,Minnedosa,CA,2022-08-25 00:21:40,50.2453,-99.8436,64.96,53,100,8.72,overcast clouds
631,Kirtipur,NP,2022-08-25 00:21:41,27.6667,85.2833,69.73,94,75,3.44,broken clouds
632,Nizhnyaya Tavda,RU,2022-08-25 00:21:41,57.6731,66.1725,59.68,93,41,4.94,light rain
633,Riberalta,BO,2022-08-25 00:21:42,-10.9833,-66.1,79.52,40,24,0.38,few clouds
634,Dosso,NE,2022-08-25 00:21:42,13.049,3.1937,76.91,82,88,8.28,overcast clouds
635,Opochka,RU,2022-08-25 00:21:42,56.7105,28.6617,63.79,68,89,5.28,overcast clouds
636,Ayorou,NE,2022-08-25 00:21:43,14.7308,0.9174,82.89,64,84,12.64,broken clouds
637,Jasper,US,2022-08-25 00:21:43,37.2001,-94.3502,89.11,40,0,4.61,clear sky
638,Guapore,BR,2022-08-25 00:21:44,-28.8456,-51.8903,58.1,93,17,1.9,few clouds
639,Shimsk,RU,2022-08-25 00:21:44,58.212,30.7127,64.35,57,36,6.24,scattered clouds
640,Pangody,RU,2022-08-25 00:21:45,65.85,74.4859,48.67,77,34,18.5,scattered clouds
641,Port Macquarie,AU,2022-08-25 00:18:38,-31.4333,152.9167,59.9,44,0,2.68,clear sky
642,Ko Samui,TH,2022-08-25 00:18:17,9.5357,99.9357,82.31,78,20,4.61,few clouds
643,Kumukh,RU,2022-08-25 00:21:46,42.1704,47.1161,57.4,59,0,6.64,clear sky
644,Nioro,GM,2022-08-25 00:21:47,13.35,-15.75,74.46,86,100,2.55,overcast clouds
645,Tenkodogo,BF,2022-08-25 00:21:47,11.78,-0.3697,73.11,87,64,6.11,broken clouds
646,Shache,CN,2022-08-25 00:21:48,38.4167,77.2406,63.79,69,100,11.27,overcast clouds
647,Rincon,US,2022-08-25 00:18:16,32.296,-81.2354,82.36,81,75,5.75,broken clouds
648,Hirtshals,DK,2022-08-25 00:21:48,57.5881,9.9592,62.98,66,20,8.84,few clouds
649,Maniitsoq,GL,2022-08-25 00:16:57,65.4167,-52.9,42.89,94,100,16.42,light rain
650,Banda Aceh,ID,2022-08-25 00:21:50,5.5577,95.3222,77.94,86,100,13.69,overcast clouds
651,Zholymbet,KZ,2022-08-25 00:21:51,51.7433,71.7122,54.95,57,0,5.91,clear sky
652,Berlevag,NO,2022-08-25 00:21:51,70.8578,29.0864,55.35,62,100,18.41,overcast clouds
653,Akhtanizovskaya,RU,2022-08-25 00:21:52,45.32,37.1,77.49,40,27,23.58,scattered clouds
654,Kintinku,TZ,2022-08-25 00:21:54,-5.8833,35.2333,65.52,52,0,1.97,clear sky
655,Kangaatsiaq,GL,2022-08-25 00:21:54,68.3065,-53.4641,41.74,80,100,1.63,overcast clouds
656,Tommot,RU,2022-08-25 00:21:55,58.9564,126.2925,48.56,88,100,7.07,overcast clouds
657,Troitsko-Pechorsk,RU,2022-08-25 00:21:55,62.7084,56.1964,49.98,87,85,5.08,overcast clouds
658,Canutama,BR,2022-08-25 00:21:56,-6.5339,-64.3831,79.29,38,70,2.42,broken clouds
659,Seymchan,RU,2022-08-25 00:21:57,62.8833,152.4333,48.87,86,100,13.58,light rain
660,Tignere,CM,2022-08-25 00:21:58,7.3667,12.65,62.46,98,99,3.38,overcast clouds
661,Mucuri,BR,2022-08-25 00:21:58,-18.0864,-39.5508,71.35,79,3,6.93,clear sky
662,Ugoofaaru,MV,2022-08-25 00:21:59,5.6667,73.0,77.68,79,100,7.65,overcast clouds
663,Luzhou,CN,2022-08-25 00:22:00,28.8724,105.4405,88.63,62,100,1.74,overcast clouds
664,Awash,ET,2022-08-25 00:22:00,8.9833,40.1667,71.15,66,85,10.09,overcast clouds
665,Teya,RU,2022-08-25 00:16:13,60.3778,92.6267,52.2,98,87,5.55,overcast clouds
666,Marshall,US,2022-08-25 00:22:01,34.3834,-86.3333,80.58,78,0,3.44,clear sky
667,Canatlan,MX,2022-08-25 00:22:02,24.5167,-104.7833,72.27,52,95,2.35,overcast clouds
668,Port Said,EG,2022-08-25 00:22:03,31.2565,32.2841,81.66,73,0,13.78,clear sky
669,Marystown,CA,2022-08-25 00:22:04,47.1666,-55.1483,66.36,96,99,12.3,overcast clouds
670,Uyuni,BO,2022-08-25 00:22:04,-20.4597,-66.825,43.34,10,6,8.61,clear sky
671,Dawei,MM,2022-08-25 00:19:21,14.0833,98.2,77.7,92,100,0.76,overcast clouds
672,Goba,ET,2022-08-25 00:22:05,7.0167,39.9833,49.3,89,63,3.8,broken clouds
673,Santa Isabel Do Rio Negro,BR,2022-08-25 00:22:06,-0.4139,-65.0192,72.18,98,81,3.02,broken clouds
674,Kiama,AU,2022-08-25 00:22:06,-34.6833,150.8667,61.38,61,21,8.01,light rain
675,Colac,AU,2022-08-25 00:22:07,-38.3333,143.5833,51.17,94,84,6.13,broken clouds
676,Srednekolymsk,RU,2022-08-25 00:22:08,67.45,153.6833,47.57,86,100,15.08,overcast clouds
677,Stornoway,GB,2022-08-25 00:22:08,58.2093,-6.3865,52.93,89,12,8.05,few clouds
678,Moerai,PF,2022-08-25 00:22:09,-22.4333,-151.3333,71.06,71,100,21.94,overcast clouds
679,Alta Floresta,BR,2022-08-25 00:19:21,-9.8756,-56.0861,82.04,33,32,3.49,scattered clouds
680,Roura,GF,2022-08-25 00:22:10,4.7263,-52.3274,76.91,88,0,0.0,clear sky
681,Zhangye,CN,2022-08-25 00:22:10,38.9342,100.4517,67.3,55,21,3.44,few clouds
682,Williamsport,US,2022-08-25 00:22:11,41.2412,-77.0011,75.22,71,0,5.75,clear sky
683,Raudeberg,NO,2022-08-25 00:22:11,61.9875,5.1352,66.87,24,100,6.58,light rain
684,Wasilla,US,2022-08-25 00:22:12,61.5814,-149.4394,58.95,90,100,6.91,light rain
685,Rosetta,EG,2022-08-25 00:22:14,31.4044,30.4164,78.96,75,0,9.13,clear sky
686,Barra Do Bugres,BR,2022-08-25 00:22:14,-15.0725,-57.1811,79.03,26,86,2.98,overcast clouds
687,Komsomolskiy,UZ,2022-08-25 00:22:15,40.4272,71.7189,75.92,33,93,4.61,overcast clouds
688,Qasigiannguit,GL,2022-08-25 00:22:15,68.8193,-51.1922,50.25,73,100,5.59,overcast clouds
689,Cuamba,MZ,2022-08-25 00:22:16,-14.8031,36.5372,62.2,79,19,3.31,few clouds
690,Ponnani,IN,2022-08-25 00:22:16,10.767,75.9252,72.72,93,100,10.42,overcast clouds
691,Calgary,CA,2022-08-25 00:20:17,51.0501,-114.0853,72.01,58,75,9.22,broken clouds
692,Mormugao,IN,2022-08-25 00:22:17,15.4,73.8,76.84,85,85,7.52,overcast clouds
693,Upington,ZA,2022-08-25 00:22:18,-28.4478,21.2561,70.18,24,0,14.97,clear sky
694,Korsakov,RU,2022-08-25 00:22:18,46.6328,142.7813,67.84,73,37,9.8,scattered clouds
695,Kongoussi,BF,2022-08-25 00:22:19,13.3258,-1.5347,76.21,81,62,9.73,broken clouds
696,Bouafle,CI,2022-08-25 00:22:20,6.9904,-5.7442,71.62,88,72,3.8,broken clouds
697,Whyalla,AU,2022-08-25 00:22:20,-33.0333,137.5833,51.87,74,65,1.1,broken clouds
698,Fairlie,GB,2022-08-25 00:22:21,55.756,-4.8556,58.82,87,95,8.28,overcast clouds
699,Itaporanga,BR,2022-08-25 00:22:21,-7.3044,-38.1503,72.64,64,83,15.84,broken clouds
700,Gorom-Gorom,BF,2022-08-25 00:22:22,14.4439,-0.2361,81.19,67,56,11.12,broken clouds
701,Montepuez,MZ,2022-08-25 00:22:23,-13.1256,38.9997,66.33,72,9,7.92,clear sky
702,Quatre Cocos,MU,2022-08-25 00:22:23,-20.2078,57.7625,69.91,63,81,15.35,broken clouds
703,Reconquista,AR,2022-08-25 00:22:23,-29.15,-59.65,72.7,68,13,9.13,few clouds
704,Santa Catarina De Tepehuanes,MX,2022-08-25 00:22:24,25.35,-105.7333,73.18,62,99,4.47,overcast clouds
705,Natitingou,BJ,2022-08-25 00:22:25,10.3042,1.3796,68.65,96,65,2.86,broken clouds
706,Srikakulam,IN,2022-08-25 00:22:25,18.3,83.9,77.74,87,85,5.23,overcast clouds
707,Baykit,RU,2022-08-25 00:22:26,61.67,96.37,51.73,99,91,3.38,overcast clouds
708,Japura,ID,2022-08-25 00:22:27,-0.3167,102.35,73.71,96,69,2.55,broken clouds
709,Porto Novo,BJ,2022-08-25 00:15:52,6.4965,2.6036,75.02,88,83,4.76,broken clouds
